episode,env_return,total_return,steps
731,3.0,3.0,23
732,3.0,3.0,15
733,3.0,3.0,15
734,3.0,3.0,15
735,3.0,3.0,15
736,3.0,3.0,19
737,0.0,0.0,6
738,3.0,3.0,15
739,3.0,3.0,15
740,3.0,3.0,15
741,3.0,3.0,15
742,3.0,3.0,15
743,3.0,3.0,15
744,3.0,3.0,15
745,3.0,3.0,17
746,3.0,3.0,15
747,3.0,3.0,19
748,3.0,3.0,17
749,3.0,3.0,15
750,3.0,3.0,15
751,3.0,3.0,16
752,3.0,3.0,15
753,3.0,3.0,15
754,3.0,3.0,15
755,3.0,3.0,15
756,3.0,3.0,15
757,3.0,3.0,17
758,3.0,3.0,15
759,3.0,3.0,15
760,3.0,3.0,15
761,3.0,3.0,15
762,3.0,3.0,15
763,3.0,3.0,15
764,3.0,3.0,15
765,3.0,3.0,17
766,3.0,3.0,19
767,3.0,3.0,15
768,3.0,3.0,15
769,3.0,3.0,15
770,3.0,3.0,17
771,3.0,3.0,17
772,3.0,3.0,15
773,3.0,3.0,15
774,3.0,3.0,15
775,3.0,3.0,15
776,3.0,3.0,15
777,3.0,3.0,15
778,3.0,3.0,15
779,3.0,3.0,17
780,3.0,3.0,17
781,3.0,3.0,15
782,3.0,3.0,15
783,3.0,3.0,15
784,3.0,3.0,15
785,3.0,3.0,15
786,3.0,3.0,15
787,3.0,3.0,15
788,3.0,3.0,17
789,0.0,0.0,4
790,3.0,3.0,17
791,3.0,3.0,17
792,3.0,3.0,17
793,3.0,3.0,17
794,3.0,3.0,17
795,3.0,3.0,15
796,3.0,3.0,17
797,0.0,0.0,4
798,3.0,3.0,15
799,3.0,3.0,17
